User Query,Attribute Path,Path Length
"What are some fields I should look into that meet my needs, especially those that are hiring urgently?",[],0
Should I go back to school to get a degree when I am already qualified for my current position without it?,[],0
What should I do for a job with a bachelor's in biology if I can't afford graduate school?,[],0
How soon is too soon to quit a job?,[],0
What are the pros and cons of going back to school for a PsyD versus a master's in counseling or school counseling?,[],0
Is it too late to finish my high school diploma and get into good colleges at my age?,[],0
Which job should I choose for better career satisfaction and work-life balance?,[],0
Has anyone escaped the retail trap and made it out alive and prospered?,['Profession'],1
Does anyone have any advice or experience with taking a financial risk to pursue a dream job in a more expensive city?,[],0
What should I do to change careers given my financial situation?,[],0
What should I do when torn between accepting a US internship at a great company or pursuing a difficult ATC course in my home country?,[],0
Should I just accept there is no perfect job and hunker down despite the obvious red flags?,['Emotional State'],1
"Should I apply for an internal transfer to a different area within my company, even though it involves risk and uncertainty?",[],0
